id,tweet,polarity,Clean
1985569068,Just listening to my ipod the climb. wel it just ran out of batry ,0,listening ipod climb wel ran batry
1822359201,has a massive headache ,0,massive headache
1467820206,is strangely sad about LiLo and SamRo breaking up. ,0,strangely sad lilo samro breaking
2185067138,promotion was pretty boring. im gonna miss some people.. im so fuckin sick.my head hurts and i gt a fever ,0,promotion pretty boring im gona miss people .. im fuckin sick.my head hurts gt fever
1467982039,"@emitstop So true, I have it and don't use it ",0,@emitstop true do not use
1468060774,"@lenesha but Im not feeling well, mommy... ",0,@lenesha im feeling well mommy ...
1554518532,I hope since @oprah is friends with @ev she doesn't make a call to get me destroyed  #herebeforeoprah,0,hope since @oprah friends @ev make call get destroyed #herebeforeoprah
1468024387,going to pick up @30comau in a sec its our anniversary today ,4,going pick @comau sec anniversary today
1469955844,"Got me a spangly new PSP-3000 today, in Mystic Silver, with a copy of Resistance Retribution. Happy bunny! ",4,got spangly new psp today mystic silver copy resistance retribution happy bunny
1932699900,"Slow, unproductive day at work today. I guess I'll just try out Marvel Ultimate Alliance on PSP. ",0,slow unproductive day work today guess i'l try marvel ultimate alliance psp
2236747393,TGIF! it's been a long long first week back at work. Wish I were on line for the new iPhone  #squarespace #unc.. http://tinyurl.com/muu2rr,0,happy long long first wk back work wish line new iphone #squarespace #unc ..
2001350611,damn it 150 on xbox . . . but lets see how much it really costs in vegas ,0,damn xbox . . . lets see much really costs vegas
1468048178,"l want, but I can't sleep ",0,l want can not sleep
1468006048,@ShawnORourke lol tru dat! thanks bro! ,4,@shawnorourke very funny true thanks bro
1565434119,"at work, ready to start my day...I miss my babies already. What am I going to do without them for 6 days while I'm in Vegas? ",0,work ready start day ... miss babies already going without days i'm vegas
2174569897,Anyone using #TweetDeck?  Their latest version update v0.25.1b still does not allow me to response #Facebook status... ,0,anyone using #twetdeck latest version update v .. still allow response #facebok status ...
2175852153,@nickjonas Are You Gunna Go Shopping? =D London Rocks For Shopping  x,4,@nickjonas guna go shopping =d london rocks shopping x
1752606312,@DXPetti awww doesn't work on iPhone yet hurry up YouTube ,0,@dxpeti aw work iphone yet hurry youtube
2000611233,my dog has cancer. ,0,dog cancer
2015302631,JTH and CR dropped from the England team. ,0,jth cr droped england team
1975317482,Southend Tommorow Supporting People At The Race For Life Marathon. My Cousin &amp; Aunty Are Running For My Grandad Who Died Of Lung Cancer ,0,southend tomorow supporting people race life marathon cousin aunty running grandad died lung cancer
1833746999,@DwightHoward great job Dwight! I pray you also win against the Cavs. ,4,@dwighthoward great job dwight pray also win cavs
2052006438,So tired from my cancer walk  ready for bed!,0,tired cancer walk ready bed
2298313138,@nattysweetie jealous i was stuck inside  hows london? xxx,0,@natyswetie jealous stuck inside hows london x
2175019150,Facebook Make me SAD  T.T,0,facebok make sad
1795355626,Wishing i had gotten off my butt to try to see Obama today...Draggin` @ work...I didnt have pancakes ,0,wishing gotten butt try see obama today ... dragin work ... did not pancakes
1468022707,"aww this earthquake in Italy has made me sad  just saw the pics on the news, it's terrible.",0,aw earthquake italy made sad saw pics news terrible
2254764018,Got a bad headache boo  FML!,0,got bad headache boo fuck my life
1976991501,"@SongzYuuup the Cavs arent doing their job offensively...cant win, if you dont make shots..i think its a wrap ",0,@songzyup cavs arent job offensively ... can not win do not make shots .. think wrap
1467856044,Crazy wind today = no birding  http://ff.im/1XTTi,0,crazy wind today birding
1973588535,Can't wait to see stuff on LittleBigPlanet Portable for PSP. ,4,can not wait see stuff litlebigplanet portable psp
2052352736,@Alex_Jeffreys Welcome back. Emailed you earlier this morning with some stuff. We'll speak real soon. What a time in Vegas we all had ,4,@alex_jefreys welcome back emailed earlier morning stuff we'l speak real soon time vegas
1556588646,you guys should check out fred on youtube hes our favorite youtube star ,4,guys check fred youtube hes favorite youtube star
2211603056,@ddlovato OOh demi... I want to go to your show... but I can't because I'm from Brazil..  so come back!! i miss you!! :/,0,@dlovato oh demi ... want go show ... can not i'm brazil .. come back miss :/
1467927016,I'm so upset that I missed my chat and quiz online because my free internet has ceased ,0,i'm upset mised chat quiz online free internet ceased
2067069136,On the bus and ready to go  about to watch twilight on Meredith's ipod.,4,bus ready go watch twilight meredith's ipod
1467917902,@stevonelson  I like that one. I've used it on a project here.,4,@stevonelson like one i've used project
1983855776,"@ian_si I stick to main roads. That said, I just lost my ipod while jogging.. too dark to find it. Rather upset ",0,@ian_si stick main roads said lost ipod joging .. dark find rather upset
2207654001,@TheEllenShow Josiah Leming's mom lost her battle to cancer yesterday  Such an amazing woman. I hope you will have him on your show again.,0,@thelenshow josiah leming's mother lost battle cancer yesterday amazing woman hope show
2197389419,"NEED Starbucks.....oh yeah, we don't have one!!!  ",0,need starbucks ... oh yeah do not one
1468023130,ok... headed to bed. tomorrow I open shop for freddy and eddy ,4,ok ... headed bed 2morrow open shop fredy eddy
1467995609,should've been asleep two hours ago ,0,asleep two hours ago
1753789771,why is Project Gotham Racing for XBOX only ,0,project gotham racing xbox
1467951332,im going to danniis party nd im gona dress up as a giant duck  yaay!!,4,im going danis party nd im gona dress giant duck happy
2061652623,wants the new psp. It's SOOOOO COOL!! ,4,wants new psp cool
1998009545,@lamilondon its reggae night @ sway lil sis I'm sad  Grrr. @mightyxtra can u let me know these things in advance lol,0,@lamilondon regae night sway lil sister i'm sad grr @mightyxtra let know things advance very funny
1679041724,"@ddlovato  ohh myy goshh!! ,, are you the opening act for the jonas brothers at wembley in London on the 15th of june ?? xx ",4,@dlovato oh gosh opening act jonas brothers wembley london th june x
2192247079,I'm clearly a lakers hater... Just FYI ,0,i'm clearly lakers hater ... for your information
2233988094,"@SallytheShizzle  poor salsal *HUGS* i get headaches from my short sited..ness, when i dont wear my glasses and try focus long distances.",0,@salytheshizle poor salsal hugs get headaches short sited .. ness do not wear glasses try focus long distances
2240323258,Where's DotP for the PS3?  I can't afford an XBOX360 ,0,where's dotp ps can not afford xbox
2033941885,"I've just noticed that my right eye is majorly swollen, damn hay fever! And just saw the must shocking news on T.V,David Carradine died.  ",0,i've noticed right eye majorly swollen damn hay fever saw must shocking news v david caradine died
2175551416,It's Amazing Lakers mission Completed ,4,amazing lakers mission completed
2326452691,@luke01688 That's my exact Starbucks drink. And there is no Starbucks to be found... ,0,@luke that's exact starbucks drink starbucks found ...
1957240319,@obama_binladen  sure tell me about the project that you received funding for! thats great news ,4,@obama_binladen sure tell project received funding thats great news
1965856967,@vickytcobra i'm sorry your day wasn't so good  does it make you feel better to know you're beating oprah on ms twitterworld?,0,@vickytcobra i'm sorry day good make feel better know beating oprah ms twiterworld
2326900290,"@sanasaleem Since when? I'm officially broke, everyone knows that ",0,@sanasalem since i'm officially broke everyone knows
2204669012,"Pretty sure I got shorted on my drink size at mcdonalds, and I didn't get a glass.  off to the theatre soon.",0,pretty sure got shorted drink size mcdonalds did not get glass theatre soon
2053620671,Needs a starbucks ,0,needs starbucks
1467987413,waking up with my nespresso ,4,waking nespreso
2211049673,@butterballs_mc yes because a plane air france crashed !!!!! more french and brazilian are died ,0,@buterbals_mc yes plane air france crashed french brazilian died
1468037681,"@TrueGabe yep to the wine, and feijoa sorbet, muffins, chutney etc... we have a large tree  always open to suggestions tho ",4,@truegabe yep wine feijoa sorbet mufins chutney etc ... large tree always open sugestions though
2072117490,DAMN LAKERS! I wanted ORLANDO to WIN! ,0,damn lakers wanted orlando win
1468051061,@SimoneKali Get me an autograph and shout out! You have to record it though. My computer is dead so I can't listen. ,0,@simonekali get autograph shout record though computer dead can not listen
1467918533,"Amazing night in Dallas with my Advanced TV Production class  Happy Birhtday, Sam!!",4,amazing night dalas advanced tv production class happy birhtday sam
1556793317,just playing psp .. ,4,playing psp ..
2053519678,The Best Day - Taylor Swift ,4,best day taylor swift
1976869280,--plotting like i'm mike..'game plan:pass the ball to lebron AT ALL TIMES and DONT FOUL'..certainly we'll win  haha..go cavs goooo!,4,plotting like i'm mike .. game plan :p ass ball lebron times do not foul .. certainly we'l win haha .. go cavs goo
1963552290,Ooh hayfever has struck..thought I was going to avoid it this year but nooo!  Remedies anyone...?,0,oh hayfever struck .. thought going avoid year remedies anyone ...
2203872564,@Darkestwizz YouTube wouldn't let me upload my video yesterday ,0,@darkestwiz youtube would not let upload video yesterday
1977881484,"Cancer sucks, and the worst part is seeing what the chemo side effects are on my little girl ",0,cancer sucks worst part seeing chemo side effects little girl
2236887951,@AnnaSaccone my aunite just made a mean comment about me and said i was fat  and missing the bf. how r u? xxx,0,@anasacone aunite made mean comment said fat missing bf x
2000270661,1 vs 100 on Xbox Live was fun ,4,vs xbox live fun
1467844261,My hair is blue. ,4,hair blue
1467873828,@SarahReedSC treaty isn't defined ,0,@sarahredsc treaty defined
2184976507,@pspaddict007 i dont wanna be in the club! ,0,@pspadict do not wanna club
2203187280,is wishing i was going to be in LA w/ da fam for the LAKERS Parade  but I gotta stay on my grind .. operation: get out of san diego!! &lt;3,0,wishing going la w da fam lakers parade gota stay grind .. operation get san diego
1956389463,"Xbox 360 RROD'd - again!  Two times already, damn you Micro$oft.  ",0,xbox rod'd two times already damn micro oft
1970531298,My sticker is about to fall off.  my Breast Cancer sticker I got from Danny's party - I stuck it on my phone. ,0,sticker fall breast cancer sticker got dany's party stuck phone
1967954696,"obama, why are images of rape at abu ghraib &quot;not particularly sensational&quot;?! just cuz it's no surprise that the military is cool w/ rape? ",0,obama images rape abu ghraib particularly sensational surprise military cool w rape
1695725313,"@nrg07 i knooww.. i once watched marley and me and oprah at the same day, and i sick of crying ",0,@nrg know .. watched marley oprah day sick crying
1978360280,"@mattmacdonaldis epic loss  I was disappointed in LeBron, he just couldn't sink anything in the second half.",0,@matmacdonaldis epic loss disappointed lebron could not sink anything second half
2220983459,Got Fever  so tired,0,got fever tired
1760209183,sorry. something's getting my facebook stuff and tweeting it. ,0,sorry something's getting facebok stuff tweting
2016870802,@mollieandjackie Love and Theft is AMAZING! They opened for Taylor Swift back last year!!! Miss ya'll!!! ,4,@molieandjackie love theft amazing opened taylor swift back last year miss ya'l
1996461050,i'm really happy. i get to see taylor swift and i got my TOMS shoes today ,4,i'm really happy get see taylor swift got toms shoes today
1996399755,"Back in Sydney. *Hugs*, Everyone ",4,back sydney hugs everyone
1983327391,@Dannymcfly heyhey  and they love youuu! hahahaha! having a good time over in brazil then?,4,@danymcfly heyhey love hahahaha good time brazil
1966322459,Going to Seattle again!  #boarding SFO to SEA -  http://v.cristdr.com/3MK,4,going seatle #boarding sfo sea
2049441872,"@thedebbyryan debby *-* hi, i'm carol from brazil, and i love you so much *-* please reply me ",4,@thedebyryan debby hi i'm carol brazil love much please reply
1468022231,"@mandyblake  I was just about to X out of here for the night and saw your post, I started laughing!  You are funny!!  ",4,@mandyblake x night saw post started laughing funny
2063794322,@mistadee - I've got Tweetie for the iPod Touch - recommended ,4,@mistade i've got twetie ipod touch recomended
1467918140,Blackberry Bold and Kingston 8gb microsd card en route ,4,blackberry bold kingston gb microsd card en route
1992750275,You Belong With Me;Taylor Swift  That music video is officially THEE cutest everrrrr. I can't help but squel everytime I see it &lt;3,4,belong taylor swift music video officially thee cutest ever can not help squel everytime see
2071912718,YAY!!!! LAKERS WIN ,4,happy lakers win
1834700101,@Dr_DinaSadik Awesome!  u'll definitely know some swear words then! haha,4,@dr_dinasadik awesome u'l definitely know swear words haha
2192424737,brand new 8GB ipod touch for sale! at reduced price of course. ,4,brand new gb ipod touch sale reduced price course
2181104270,Guess who has a new job?! Oh yeah...i do! And i'm going to be working with @lebron1004! Yay!! ,4,guess new job oh yeah ... i'm going working @lebron happy
1467970653,listening to dashboard &quot;ghost of a good thing&quot; mannn definitely takes me down memory lane  good night kids,4,listening dashboard ghost good thing man definitely takes memory lane good night kids
2001044226,"Wow, another sunny day in London! Maybe it really has changed its mind about being a miserable sod all the time ",4,wow another sunny day london maybe really changed mind miserable sod time
1795134329,Raining Thursday in Brazil!!! And My mom's Birthay...  That woman is a warrior... Have a great day everyone!,4,raining thursday brazil mom's birthay ... woman warrior ... great day everyone
1467901552,@ PBnJen : Thanks for the great tour and making me even more excited to work in PR!  You Rock and so does S&amp;B-would love to work there!,4,pbnjen thanks great tour making even excited work pr rock b-would love work
2177829707,@AshleyLTMSYF hi ash where are you now? im so jealous coz i cant see the vid u posted on youtube while u were in Manila huhu ,0,@ashleyltmsyf hi ash im jealous can not see video posted youtube manila huhu
1999854337,"@garpu Great! I've actually always wanted to visit Seattle, so perhaps some day. ",4,@garpu great i've actually always wanted visit seatle perhaps day
1468051256,in biology class. my lip hurts ,0,biology class lip hurts
1468004142,Hamu is on my tour tm!!!! I'm excited ,0,hamu tour tm i'm excited
2223107504,this army called pollen is trying to kill me  my hayfever is sooooo bad helppppp! lol,0,army caled pollen trying kill hayfever bad help very funny
1977850385,"aww i feel bad for lebron, he tried so hard but he has no other help on his team  he's still king james!",0,aw feel bad lebron tried hard help team he's still king james
1827447082,@LeoWolfe PS. I was just trying to talk to you on facebook but you ignored me! ,0,@leowolfe ps trying talk facebok ignored
2199191514,"I just got the E 74 error from my Xbox 360; in other words, it's dead  #fb",0,got e error xbox words dead #fb
1957050584,"@VegasBill Now that, I'd like to see. ",4,@vegasbil i'd like see
2051434163,@KVAY2K  Hope you  are having a wonderful night.   I will be up again all night.  Sent you a message on YOUTUBE.  ,4,@kvayk hope wonderful night night sent message youtube
1467834239,missin' the boo ,0,misin boo
1467980858,sad day: manu out for the season ,0,sad day manu season
1467970787,"ready for nice weather, day drinking &amp; not to ever be a student again ",0,ready nice weather day drinking ever student
1468006296,going thru town and traffic on bypass is stink ,0,going trough town traffic bypass stink
2052939840,not happy! In london and its chucking it down! ,0,happy london chucking
1980744616,"Have to log out , I have a terrible headache....see you in a while ",0,log terrible headache ... see
1467907298,today sucked. I'm gonna die without chris and callum!  wahhh!,0,today sucked i'm gona die without chris calum wah
1467904302,"@nick_carter Aww Nick!! I like your hair longer, why did you cut it off?  Break. My. Heart.",0,@nick_carter aw nick like hair longer cut break heart
1467854917,Thanks for bursting my bubble ,0,thanks bursting bubble
2265672322,Grrrrr....my mother found me on facebook.  Now I have to watch what I say.  Facebook is suddenly becoming WAY less cool  ,0,grr ... mother found facebok watch say facebok suddenly becoming way less cool
1467896996,"@griffmiester no exchanging for me, my laptop hasn't arrived ",0,@grifmiester exchanging laptop arived
1832129583,@ZacBriley ouch harsh lol well then just reply to me on facebook? or dont even talk too me ,0,@zacbriley ouch harsh very funny well reply facebok do not even talk
2187216995,iphone charger died ,0,iphone charger died
1467998362,@hellivina I miss 'em too. ,0,@helivina miss
1880108827,"Guantanamo is still open, I thought Obama promised to close it ",0,guantanamo still open thought obama promised close
1977121485,I can't believe the cavs lost ,0,can not believe cavs lost
2052150181,"The PSP lineup for '09 is looking pretty solid, i might have to pick one up... But the Go is too far away ",0,psp lineup looking pretty solid might pick one ... go far away
2321538588,"@NoelBajandas  Mira, I can't come to class...  I have a fever...   gonna stay in bed....  ....  Next week?",0,@noelbajandas mira can not come class ... fever ... gona stay bed ...  ... next wk
1467862710,My mind and body are severely protesting this &quot;getting up&quot;  thing. Had nightmares to boot ,0,mind body severely protesting getting thing nightmares boot
2061248584,@Oprah Phylicia Rashad is my idol...I dream of meeting her.  I love you too Oprah... ,4,@oprah phylicia rashad idol ... dream meeting love oprah ...
2002266078,I'm so Taylor Swift and Katy Perry. Love them. ,4,i'm taylor swift katy perry love
1989541557,Off to London today to film with the gorgeous Davina McCall ,4,london today film gorgeous davina mcal
1754626682,@jcutaia day 3 of mcdonalds breakfast &amp; gum  oh and some beer and weed...how healthy am i?!,4,@jcutaia day mcdonalds breakfast gum oh beer weed ... healthy
1468004308,@rachhiiee_ jenny knows i love er. ,4,@rachie_ jenny knows love er
2014043495,back in seattle. woot woot. Drinkin in Bellevue. I see seattle has warm weather now. Thanks for keeping the heat on while we were gone. ,4,back seatle wot wot drinkin belevue see seatle warm weather thanks keeping heat gone
1976689125,"lazy river, hot tub and fire were so relaxing. Magic are kicking the Cavs' butt! It's going to be a fantastic night ",4,lazy river hot tub fire relaxing magic kicking cavs butt going fantastic night
1957690230,i look forward to seeing mr. mcdonalds on monday ,4,look forward seeing mr mcdonalds monday
2011164224,@brisvegasbetty thank you I'm glad you liked it ,4,@brisvegasbety thank i'm glad liked
1957050577,You belong with me - Taylor Swift ,4,belong taylor swift
2067415918,w00t w00t! momz talks of possible goin' back to texas de brazil 4 another multi-celebration some time soon ,4,wt wt mother talks possible goin back texas de brazil another multi-celebration time soon
1981014565,As I lay me down to sleep I pray the Lord our souls he keeps! And that Lebron comes to the ny Knicks!!!  let's WAKE UP!! (via @iamdiddy),4,lay sleep pray lord souls keps lebron comes ny knicks let's wake via @iamdidy
2192466901,@taylorswift13 It's National Listen To Taylor Swift Day ,4,@taylorswift national listen taylor swift day
2062777305,"@Oprah ...now I am curious to watch it.  And will, tomorrow Sunday if I can. Thanks!   ",4,@oprah ... curious watch 2morrow sunday thanks
1970420174,Whirlpool Galaxy Deep Field  : http://apod.nasa.gov/apod/ap090526.html  what an amazing universe ,4,whirlpool galaxy deep field amazing universe
1467988260,@kmacable...you're sweet...yea I'm ok! ,4,@kmacable ... sweet ... yea i'm ok
1467824088,"@JonathanRKnight Hi Jon! Great to hear from you! See you on the cruise, I cannot wait! Hope all is well on the Knight bus!  You are loved!",4,@jonathanrknight hi jon great hear see cruise cannot wait hope well knight bus loved
1985034443,watching the taylor swift special on dateline NBC ,4,watching taylor swift special dateline nbc
1759816275,Listening to Ana Free =D love you Ana.  From brazil,4,listening ana free =d love ana brazil
2066482725,@BrandiPowers You too  follow a fellow @Lakers fan beautiful ,4,@brandipowers follow fellow @lakers fan beautiful
1565295599,Had my first Iced Carmel Macchiato from Starbucks this year today!! Then got to enjoy the sun and have class outside in the garden! ,4,first iced carmel machiato starbucks year today got enjoy sun class outside garden
1467861992,@BradmanTV Thanks....it seemed the right moment. I love your show.  Your songs bring me joy.,4,@bradmantv thanks ... semed right moment love show songs bring joy
1983951192,@mileycyrus i voted for you! i hope u win!!!! and Taylor Swift too!!! ,4,@mileycyrus voted hope win taylor swift
2187089223,"Taylor Swift's songs just officially completed my music life. (: Well, not really. I just really love all of her songs. ",4,taylor swift's songs officially completed music life (: well really really love songs
1468004505,"@socalgurl83 LOL nice, thanks for translating ",4,@socalgurl very funny nice thanks translating
1467842664,@nikhilnarayanan saw the tvc yesterday.. worked for me ,4,@nikhilnarayanan saw tvc yesterday .. worked
2192744853,You belong with me by Taylor Swift. How come I don't know about this awesome song?  Slacking off now.,4,belong taylor swift come do not know awesome song slacking
2052781433,England lost to the Netherlands in the cricket!!! hahahahahahahaha that's pure gold ,4,england lost netherlands cricket hahahahahahahaha that's pure gold
1960218617,"aww, I love the dutch.  i'm probably going today to protest Mcdonalds or KFC for @peta2 ",4,aw love dutch i'm probably going today protest mcdonalds kfc @peta
1468037572,i love my grandma ,4,love grandma
2176372766,"Listened to Joanna Wang singing Lets Start from Here on YouTube. Beautiful song, beautiful voice! ",4,listened joana wang singing lets start youtube beautiful song beautiful voice
1467862341,@rhonda_brown thanks for the tip on Sam's Club! ,4,@rhonda_brown thanks tip sam's club
1881826639,@NYFab Happy graduations!  Say hi to Obama for us!!  (he's a bowler),4,@nyfab happy graduations say hi obama us he's bowler
1981833954,"On the way to vegas looking all fierce &amp; bronzed out  in Bakersfield, CA http://loopt.us/Y6_lCA.t",4,way vegas looking fierce bronzed bakersfield ca
2055370237,England winning by 2 goals to nil right now ,4,england winning goals nil right
1980541295,I want to meet Kevin Jonas in person. and Coco Martin. and Taylor Swift. ,4,want meet kevin jonas person coco martin taylor swift
2072208051,@TDLQ Well it was just so so close the whole time! But at least they pulled it out! WOOT LAKERS! ,4,@tdlq well close whole time least puled wot lakers
1468039906,Good night and good day twitters! ,4,good night good day twiters
2182024070,"This is awesome, England! Keep it up! ",4,awesome england keep
2052408515,Great stuff this wk: my bike ride in the wild on Sun.; Obama's speech in Cairo; last episode of Lost 3; Lakers 1st win; my wife's smile ,4,great stuff wk bike ride wild sun obama's speech cairo last episode lost lakers st win wife's smile
2050208272,With brian liz sam ryan john and cooper going to starbucks ,4,brian liz sam ryan john cooper going starbucks
2051265077,@Oprah I can't WAIT to see that movie! ,4,@oprah can not wait see movie
1467951624,"@tweetshrink Hah, yea, I suppose ;)  And I love the customer service!! ",4,@twetshrink hah yea suppose ;) love customer service
1751887003,@David_Henrie haha i WISH i coudl meet you.. you should stop by seattle some time  home of the STARBUKS ;) I LOVE YOU DAVID!!,4,@david_henrie haha wish coudl meet .. stop seatle time home starbuks ;) love david
1467937106,Ok bed time. I wish I didn't have an exam on thursday otherwise I would just go around harassing people to vote! lol. Night guys! ,4,ok bed time wish did not exam thursday otherwise would go around harasing people vote very funny night guys
1988966805,in watched hollywood.tv videos on youtube  i love the way alison says &quot;miley cyyyyrus&quot; that's so funny ,4,watched holywod.tv videos youtube love way alison says miley cyrus that's funny
1467862887,can't wait for vegas ,4,can not wait vegas
2068629370,"LOL LOL if you're looking for good laugh, check out the homie @astronautKI facebook page ",4,very funny very funny looking good laugh check homie @astronautki facebok page
1467841560,Another good day  nitey nite everyone! First day of school tomorrow!!! Ahh I'm kinda nervous yet excited...til tomorrow!,4,another good day nitey to night everyone first day school 2morrow ah i'm kind a nervous yet excited ... til 2morrow
2049421986,@MichaelNi Trader Joe's is one of my favorite things about Seattle. ,4,@michaelni trader joe's one favorite things seatle
2057939426,hung out by Notre Dame today hoping  for a glimpse of Obama...and I got it!   the energy was amazing!,4,hung notre dame today hoping glimpse obama ... got energy amazing
1467935976,@ferretfreakx4  I had so much fun tonight!    And I'm totally stealing all your pictures when you upload them.  hehehe,4,@feretfreakx much fun tonight i'm totally stealing pictures upload hehehe
1968768942,watching what happens in vegas and lovin it ,4,watching hapens vegas loving
1467954024,"@comeagainjen hey x] just wanted to say your awesome, and angilena or however your spell it has nothing on you ",4,@comeagainjen hey x wanted say awesome angilena however spell nothing
1467891826,amazon s3 plugin not worked in my website . it need PHP 5 . but my hosting provider has only PHP 4.4  . very sad.,0,amazon plugin worked website need php hosting provider php .  . sad
2064712292,"@billyraycyrus  heey, brazil loves you and miley ",4,@bilyraycyrus hey brazil loves miley
1962867634,Youtube comedy people are just amazing. ,4,youtube comedy people amazing
1467988811,"@daNanner Yeah, just finished #castle.  Was pretty good. ",4,@dananer yeah finished #castle pretty good
2060224082,"@ivegotnerve Yes, I am in love with someone who lives in England. But I was able to see him last May, 3rd ",4,@ivegotnerve yes love someone lives england able see last may rd
1554402730,Celebrating Phil being one year cancer free! ,4,celebrating phil one year cancer free
2057765588,IN LONDON Camp site with my Iphone  heheheheeh in a good mood ,4,london camp site iphone heheheheh good mood
1998201770,Eww going to mcdonalds! im freakin sick of fast food. im going to barf.. ,0,ew going mcdonalds im freakin sick fast food im going barf ..
2014814643,"starbucks to the desk, this is the life ",4,starbucks desk life
1974445398,@eliizabetty maybe we will meet there. i want to go and study in london/england too ,4,@elizabety maybe meet want go study london england
1972721386,"@DebbieFletcher I saw them on Oprah the other day, they are really good! ",4,@debiefletcher saw oprah day really good
1971343447,"I have a BIG pool tournament today. If we win, we go to Vegas. Everybody send good vibes my way, please! ",4,big pool tournament today win go vegas everybody send good vibes way please
2064146112,Is in starbucks with her mummy ,4,starbucks mummy
2179093392,still trying for that iphone from #squarespace... forgot about it over the weekend ,0,still trying iphone #squarespace ... forgot weekend
1955940771,@ImCirocObama late on Mirror?????? when did u tweet that.. and def not!!!! I am gettin tired tho... ,0,@imcirocobama late mirror tweet .. defenetely getin tired though ...
1468037639,got a great first verse and chorus goin' i love this song ,4,got great first verse chorus goin love song
2013966241,"@praxxis To each their own though - I'll stick to PC/XBox360 gaming, Wii makes me sad these days ",0,@praxis though i'l stick computer xbox gaming wi makes sad days
1975884713,Still on youtube and board ,0,still youtube board
1468064699,@nicolerichie yes! we had the VHS. i cried when the old man died ,0,@nicolerichie yes vhs cried old man died
1467919799,@warp I love that Aussie cattle dog story ,4,@warp love ausie cattle dog story
1467970648,Lost my free copy of radioactive so can't put it on my ipod grr!And i can't go out + buy 'nother coz it came with that paper ,0,lost free copy radioactive can not put ipod grr can not go buy nother came paper
1932995944,"@mileycyrus Miley takes a tranquilizer for sleep which is very good, I take the time      #mileybrazil",4,@mileycyrus miley takes tranquilizer sleep good take time #mileybrazil
1548753352,@oprah welcome to twitter! ,4,@oprah welcome twitter
1978439793,Does anyone else really really LOVE the Lakers? ,4,anyone else really really love lakers
1467836576,"hey, I actually won one of my bracket pools! Too bad it wasn't the one for money ",0,hey actually one bracket pols bad one money
2051673257,@tommcfly Why we didnt have meet and greet in Brazil? The videos in argentina are making me so sad  It isnt fair..,0,@tomcfly did not meet greet brazil videos argentina making sad isnt fair ..
2230666396,"got disconnected of xbox live 1 vs 100 after having more than 30,000  at start  ",0,got disconnected xbox live vs start
1795958718,"@TunerKid Hey, hey, hey, hey!  I'm ur 28th follower. @oprah sent me. ;)",4,@tunerkid hey hey hey hey i'm th follower @oprah sent ;)
1467836024,"pray for me please, the ex is threatening to start sh** at my/our babies 1st Birthday party. what a jerk. and I still have a headache ",0,pray please ex threatening start sh babies st birthday party jerk still headache
1997456857,"brazil is sad, because air france 447 ",0,brazil sad air france
2248383306,still hav d headache though ,0,still hav headache though
1468055249,@dweeman why aren't you a happy camper? ,0,@dweman happy camper
1881680448,"@syamira723  i really wanna watch that, but my dad is watching oprah! ",0,@syamira really wanna watch dad watching oprah
1835296378,Lol! watched csi today! it was the one with taylor swift!! but she died.. sad ,0,very funny watched csi today one taylor swift died .. sad
2051279917,"i cant get over Taylor swift songs, repeated day and long. She's so awesome! ",4,can not get taylor swift songs repeated day long awesome
1467901424,This latest episode of NewNowNext is like full of awesome! ,4,latest episode newnownext like full awesome
1933062571,@imraw88 Lebron is just the next Dominique Wilkins with the rate his teams are performing in the playoffs....or worse next Ewing...sad ,0,@imraw lebron next dominique wilkins rate teams performing playofs ... worse next ewing ... sad
1978311418,@malave585  And you said we were through back during the Celtics! haha.    Hopefully you guys will get LeBron. Bring some excitement to NY,4,@malave said back celtics haha hopefully guys get lebron bring excitement ny
2066969399,"When i get too hott i get a headache, being allergic to heat sucks. No tanning for amanda anymore ",0,get hot get headache allergic heat sucks tanning amanda anymore
1467972594,Monsters Vs Aliens in 3D was fantastic ... Ginormica is my new favourite superhero ,4,monsters vs aliens fantastic ... ginormica new favourite superhero
1467937413,Karaok� @ Figa on Mondays feels like a Gossip Girl episode! lots of fun. XOXO ,4,karaok � figa mondays fels like gossip girl episode lots fun xoxo
1467990192,@mari_chiquitita nice pics from last years festival. How about we plan to meet there next year! ,4,@mari_chiquitita nice pics last years festival plan meet next year
2190513049,arrgh! Spent hour and half trying to fix Xbox Live when its down for maintenance. No wonder it doesn't work ,0,damn spent hour half trying fix xbox live maintenance wonder work
2067134501,"I wanna move to LA! Or Laguna beach. Or maybe London... but not here, in this small boring country. No celebs ever come here!  uuuuh",0,wanna move la laguna beach maybe london ... small boring country celebs ever come uh
2196323525,iPod touch 16GB £209 Bloody hell ,0,ipod touch gb £ bloody hell
2054050267,is watching Catherine Tate video clips on a Saturday night on Youtube... how sad is that...  http://plurk.com/p/yvm9q,0,watching catherine tate video clips saturday night youtube ... sad ...
1468052239,@MarcusMims wow i didn't get an &quot;hello&quot; u suck ,0,@marcusmims wow did not get hello suck
1972182044,"why do i wake up at 7 oclock in vegas? also, details of the middle of my day are missing ",0,wake oclock vegas also details middle day missing
2065164008,Maybe a long shower will make me feel better  Ugh. I fucking hate America's health care system. We need to be like England!,0,maybe long shower make feel better damn fucking hate america's health care system need like england
1555867833,Back from Cleveland!  Miss it already    Listened to Lauren sing the whole 3 hour drive back home- felt like Gayle and Oprah on a roadtrip,0,back cleveland miss already listened lauren sing whole hour drive back home felt like gayle oprah roadtrip
